model,year,price,transmission,mileage,tax,mpg,fuelType,engineSize
 C Class,2015.0, 16998,Semi-Auto,26273,125,52.3,Petrol,2.0
 C Class,2015.0, 16710,Semi-Auto,48123,30,64.2,Diesel,2.1
 C Class,2017.0, 22495,Automatic,19779,145,67.3,Diesel,2.1
 C Class,2017.0, 21565,Automatic,39447,145,47.1,Petrol,2.0
 C Class,2017.0, 21697,Semi-Auto,28272,145,47.1,Petrol,2.0
 C Class,2016.0, 20990,Semi-Auto,20972,30,64.2,Diesel,2.1
 C Class,2016.0, 14770,Semi-Auto,21745,125,53.3,Petrol,2.0
 C Class,2015.0, 13448,Semi-Auto,31878,20,65.7,Diesel,2.1
 C Class,2014.0, 15998,Semi-Auto,34382,30,64.2,Diesel,2.1
 C Class,2018.0, 27498,Semi-Auto,12170,145,54.3,Diesel,2.0
 C Class,2016.0, 19498,Semi-Auto,24111,0,134.5,Hybrid,2.0
 C Class,2017.0, 22498,Semi-Auto,22888,20,67.3,Diesel,2.1
 C Class,2016.0, 20105,Automatic,14965,30,64.2,Diesel,2.1
 C Class,2016.0, 14220,Semi-Auto,45868,20,65.7,Diesel,2.1
 C Class,2017.0, 22260,Semi-Auto,27637,30,64.2,Diesel,2.1
 C Class,2014.0, 16990,Semi-Auto,32475,30,64.2,Diesel,2.1
 C Class,2019.0, 41880,Automatic,151,145,29.7,Petrol,3.0
 C Class,2019.0, 30990,Automatic,151,145,55.4,Diesel,2.0
 C Class,2019.0, 28880,Automatic,7324,145,46.3,Petrol,1.5
 C Class,2019.0, 28990,Automatic,2501,145,64.2,Diesel,2.0
 C Class,2016.0, 18700,Semi-Auto,33237,125,58.9,Diesel,2.1
 C Class,2017.0, 17440,Semi-Auto,63019,125,61.4,Diesel,2.1
 C Class,2016.0, 17770,Semi-Auto,27306,20,64.2,Diesel,2.1
 C Class,2017.0, 18433,Semi-Auto,34278,145,61.4,Diesel,2.1
 C Class,2016.0, 21440,Semi-Auto,26600,20,67.3,Diesel,2.1
 C Class,2017.0, 22170,Semi-Auto,19155,145,67.3,Diesel,2.1
 C Class,2017.0, 21115,Semi-Auto,31538,145,67.3,Diesel,2.1
 C Class,2019.0, 21497,Semi-Auto,3539,145,64.2,Diesel,1.6
 C Class,2019.0, 28400,Semi-Auto,1287,145,56.5,Diesel,2.0
 C Class,2016.0, 22765,Automatic,25178,30,65.7,Diesel,2.1
 C Class,2018.0, 22880,Semi-Auto,23061,145,67.3,Diesel,2.1
 C Class,2019.0, 22455,Automatic,3761,145,44.1,Petrol,1.5
 C Class,2017.0, 17330,Semi-Auto,22684,145,64.2,Diesel,2.1
 C Class,2017.0, 18795,Automatic,46294,20,67.3,Diesel,2.1
 C Class,2016.0, 15220,Semi-Auto,39656,20,65.7,Diesel,2.1
 C Class,2017.0, 21440,Semi-Auto,13096,145,61.4,Diesel,2.1
 C Class,2017.0, 20200,Semi-Auto,21462,145,61.4,Diesel,2.1
 C Class,2018.0, 19660,Semi-Auto,5232,145,65.7,Diesel,1.6
 C Class,2017.0, 22990,Semi-Auto,15527,145,67.3,Diesel,2.1
 C Class,2018.0, 22770,Semi-Auto,21200,145,67.3,Diesel,2.1
 C Class,2018.0, 19775,Semi-Auto,45335,145,67.3,Diesel,2.1
 C Class,2017.0, 24660,Semi-Auto,9873,20,67.3,Diesel,2.1
 C Class,2017.0, 33495,Semi-Auto,22574,300,33.6,Petrol,4.0
 C Class,2019.0, 26890,Semi-Auto,1705,145,42.2,Petrol,1.6
 C Class,2019.0, 26885,Semi-Auto,2622,145,42.2,Petrol,1.6
 C Class,2019.0, 34790,Semi-Auto,5298,145,57.7,Diesel,2.0
 C Class,2017.0, 18495,Semi-Auto,22994,145,48.7,Petrol,2.0
 C Class,2016.0, 15699,Semi-Auto,30301,20,65.7,Diesel,2.1
 C Class,2017.0, 18499,Semi-Auto,28480,30,64.2,Diesel,1.6
 C Class,2018.0, 24799,Semi-Auto,20087,145,47.1,Petrol,2.0
 C Class,2017.0, 18995,Automatic,11800,145,61.4,Diesel,2.1
 C Class,2014.0, 15280,Semi-Auto,25901,20,64.2,Diesel,2.1
 C Class,2014.0, 14795,Automatic,20417,125,52.3,Petrol,2.0
 C Class,2018.0, 19840,Automatic,14467,145,61.4,Diesel,2.1
 C Class,2014.0, 13791,Semi-Auto,53144,20,64.2,Diesel,2.1
 C Class,2017.0, 24360,Semi-Auto,14346,145,65.7,Diesel,2.1
 C Class,2016.0, 16990,Semi-Auto,35991,30,64.2,Diesel,2.1
 C Class,2016.0, 17990,Semi-Auto,30795,30,61.4,Diesel,2.1
 C Class,2014.0, 14990,Semi-Auto,56958,30,64.2,Diesel,2.1
 C Class,2016.0, 15990,Semi-Auto,26957,30,65.7,Diesel,1.6
 C Class,2017.0, 16998,Semi-Auto,26281,30,65.7,Diesel,1.6
 C Class,2016.0, 21495,Semi-Auto,16723,125,60.1,Diesel,2.1
 C Class,2016.0, 20995,Semi-Auto,14909,30,64.2,Diesel,2.1
 C Class,2018.0, 20495,Semi-Auto,24158,145,60.1,Diesel,2.1
 C Class,2019.0, 24736,Semi-Auto,10605,145,64.2,Diesel,2.0
 C Class,2017.0, 21595,Semi-Auto,12648,145,67.3,Diesel,2.1
 C Class,2017.0, 21295,Semi-Auto,36135,30,65.7,Diesel,2.1
 C Class,2016.0, 19995,Semi-Auto,19488,30,64.2,Diesel,2.1
 C Class,2017.0, 23495,Semi-Auto,23033,30,65.7,Diesel,2.1
 C Class,2016.0, 15490,Semi-Auto,22178,30,65.7,Diesel,1.6
 C Class,2017.0, 17000,Semi-Auto,23400,145,64.2,Diesel,2.1
 C Class,2017.0, 16402,Automatic,22214,125,53.3,Petrol,2.0
 C Class,2019.0, 20682,Automatic,10920,145,64.2,Diesel,2.1
 C Class,2018.0, 29232,Semi-Auto,8673,145,54.3,Diesel,2.0
 C Class,2015.0, 14698,Semi-Auto,39687,125,52.3,Petrol,2.0
 C Class,2014.0, 14288,Semi-Auto,54230,30,64.2,Diesel,2.1
 C Class,2018.0, 18265,Semi-Auto,16974,145,64.2,Diesel,2.1
 C Class,2014.0, 15971,Semi-Auto,14354,125,52.3,Petrol,2.0
 C Class,2017.0, 19465,Automatic,35599,145,47.9,Petrol,2.0
 C Class,2017.0, 16210,Semi-Auto,32632,145  ,64.2,Diesel,2.1
 C Class,2016.0, 16990,Semi-Auto,35394,30,64.2,Diesel,2.1
 C Class,2017.0, 20990,Semi-Auto,19733,150,48.7,Petrol,2.0
 C Class,2016.0, 17699,Semi-Auto,15511,125,52.3,Petrol,2.0
 C Class,2017.0, 18495,Semi-Auto,41857,145,61.4,Diesel,2.1
 C Class,2019.0, 28995,Semi-Auto,4099,145,46.3,Petrol,1.5
 C Class,2016.0, 14495,Automatic,50995,30,64.2,Diesel,1.6
 C Class,2014.0, 13950,Semi-Auto,45527,20,64.2,Diesel,2.1
 C Class,2014.0, 12750,Semi-Auto,74000,30,62.8,Diesel,2.1
 C Class,2016.0, 19495,Automatic,45907,0,74.3,Hybrid,2.1
 C Class,2016.0, 18995,Semi-Auto,38305,30,64.2,Diesel,2.1
 C Class,2018.0, 19950,Semi-Auto,33082,145,64.2,Diesel,2.1
 C Class,2017.0, 19498,Semi-Auto,22424,30,60.1,Diesel,2.1
 C Class,2014.0, 16360,Semi-Auto,46425,30,64.2,Diesel,2.1
 C Class,2017.0, 16767,Automatic,24425,145,64.2,Diesel,2.1
 C Class,2014.0, 10190,Semi-Auto,62448,150,56.5,Diesel,2.1
 C Class,2018.0, 19298,Semi-Auto,39383,,134.5,Hybrid,2.0
 C Class,2015.0, 15998,Semi-Auto,32023,30,64.2,Diesel,2.1
 C Class,2016.0, 15998,Semi-Auto,25202,30,65.7,Diesel,1.6
 C Class,2017.0, 24698,Semi-Auto,28631,150,67.3,Diesel,2.1
 C Class,2016.0, 14398,Semi-Auto,29002,20,65.7,Diesel,2.1
 C Class,2014.0, 15998,Semi-Auto,66140,125,60.1,Diesel,2.1
 C Class,2018.0, 19950,Semi-Auto,33082,145,64.2,Diesel,2.1
 C Class,2014.0, 11149,Semi-Auto,39173,145,56.5,Diesel,2.1
 C Class,2018.0, 17990,Semi-Auto,27000,145,48.7,Petrol,2.0
 C Class,2017.0, 16490,Semi-Auto,17000,20,65.7,Diesel,2.1
 C Class,2017.0, 18450,Semi-Auto,35000,,134.5,Hybrid,2.0
 C Class,2015.0, 11850,Semi-Auto,39877,145,53.3,Diesel,2.1
 C Class,2017.0, 16350,Semi-Auto,14893,30,64.2,Diesel,1.6
 C Class,2015.0, 10477,Semi-Auto,81816,125,53.3,Petrol,2.0
 C Class,2018.0, 18998,Semi-Auto,15408,145,50.4,Petrol,2.0
 C Class,2016.0, 15870,Automatic,40998,30,62.8,Diesel,2.1
 C Class,2016.0, 16700,Automatic,23539,30,64.2,Diesel,2.1
 C Class,2017.0, 19502,Semi-Auto,37293,145,49.6,Petrol,2.0
 C Class,2019.0, 28332,Automatic,7866,145,56.5,Diesel,2.0
 C Class,2016.0, 17992,Semi-Auto,14160,20,64.2,Diesel,2.1
 C Class,2019.0, 49280,Automatic,962,145  ,28.5,Petrol,4.0
 C Class,2019.0, 28810,Automatic,2695,145,55.4,Diesel,2.0
 C Class,2019.0, 30000,Automatic,7311,145,44.1,Petrol,2.0
 C Class,2015.0, 17901,Semi-Auto,9601,125,52.3,Petrol,2.0
 C Class,2017.0, 19971,Semi-Auto,28735,145,58.9,Diesel,2.1
 C Class,2018.0, 26281,Semi-Auto,10997,145,67.3,Diesel,2.1
 C Class,2017.0, 17791,Semi-Auto,20392,150  ,64.2,Diesel,2.1
 C Class,2016.0, 16998,Automatic,59208,0,76.4,Hybrid,2.1
 C Class,2014.0, 14498,Semi-Auto,39442,20,64.2,Diesel,2.1
 C Class,2016.0, 16998,Semi-Auto,35721,30,64.2,Diesel,2.1
 C Class,2015.0, 16990,Automatic,7976,125,52.3,Petrol,2.0
 C Class,2016.0, 19798,Semi-Auto,29643,125,60.1,Diesel,2.1
 C Class,2016.0, 16998,Semi-Auto,21967,125,53.3,Petrol,2.0
 C Class,2017.0, 16750,Semi-Auto,20000,145  ,65.7,Diesel,2.1
 C Class,2015.0, 12880,Semi-Auto,32786,145,53.3,Diesel,2.1
 C Class,2017.0, 18660,Semi-Auto,23257,145,61.4,Diesel,2.1
 C Class,2016.0, 17990,Semi-Auto,59625,30,64.2,Diesel,2.1
 C Class,2018.0, 25882,Automatic,12145,145  ,58.9,Diesel,2.1
 C Class,2019.0, 29046,Automatic,5971,145,61.4,Diesel,2.0
 C Class,2019.0, 26256,Semi-Auto,14895,145,61.4,Diesel,2.0
 C Class,2017.0, 20498,Semi-Auto,5630,145,64.2,Diesel,1.6
 C Class,2013.0, 11298,Semi-Auto,37964,165,44.8,Petrol,1.6
 C Class,2017.0, 16500,Semi-Auto,14077,145,64.2,Diesel,2.1
 C Class,2014.0, 16990,Semi-Auto,40000,145,49.6,Petrol,2.0
 C Class,2017.0, 25232,Automatic,15104,145  ,58.9,Diesel,2.1
 C Class,2018.0, 30022,Automatic,6061,145  ,54.3,Diesel,2.0
 C Class,2016.0, 15952,Automatic,34327,20,64.2,Diesel,2.1
 C Class,2015.0, 15542,Semi-Auto,49436,30,62.8,Diesel,2.1
 C Class,2019.0, 39995,Semi-Auto,4604,150,29.4,Petrol,3.0
 C Class,2019.0, 25995,Semi-Auto,10085,145,56.5,Diesel,2.0
 C Class,2019.0, 26995,Semi-Auto,5745,145,44.1,Petrol,2.0
 C Class,2016.0, 17950,Automatic,20005,30,64.2,Diesel,2.1
 C Class,2017.0, 15267,Manual,25820,125,53.3,Petrol,2.0
 C Class,2016.0, 18247,Automatic,16975,0,134.5,Hybrid,2.0
 C Class,2016.0, 15067,Manual,21553,20,70.6,Diesel,1.6
 C Class,2015.0, 13917,Automatic,43097,125,52.3,Petrol,2.0
 C Class,2015.0, 15990,Automatic,26400,125,52.3,Petrol,2.0
 C Class,2016.0, 18833,Automatic,17593,30,64.2,Diesel,2.1
 C Class,2019.0, 28980,Automatic,8501,145,61.4,Diesel,2.0
 C Class,2020.0, 28220,Semi-Auto,4501,145,54.3,Diesel,1.6
 C Class,2017.0, 23572,Automatic,18495,150,58.9,Diesel,2.1
 C Class,2017.0, 14702,Manual,52207,145,53.3,Petrol,2.0
 C Class,2019.0, 20495,Semi-Auto,13742,145,61.4,Diesel,2.0
 C Class,2016.0, 18495,Semi-Auto,30000,0,74.3,Hybrid,2.1
 C Class,2017.0, 15495,Manual,31070,125,51.4,Petrol,2.0
 C Class,2017.0, 30995,Automatic,22191,145  ,34,Petrol,3.0
 C Class,2017.0, 25995,Automatic,20875,145,54.3,Diesel,2.1
 C Class,2019.0, 23995,Semi-Auto,15280,145,44.1,Petrol,1.5
 C Class,2019.0, 25495,Semi-Auto,631,145,60.1,Diesel,2.1
 C Class,2019.0, 26495,Semi-Auto,3918,145,56.5,Diesel,2.0
 C Class,2016.0, 17995,Semi-Auto,33000,30,61.4,Diesel,2.1
 C Class,2017.0, 20981,Manual,7693,145  ,53.3,Petrol,2.0
 C Class,2019.0, 33530,Automatic,6780,145  ,30.4,Petrol,3.0
 C Class,2017.0, 22532,Semi-Auto,20150,145,47.1,Petrol,2.0
 C Class,2019.0, 27036,Automatic,10415,145,61.4,Diesel,2.0
 C Class,2019.0, 30236,Automatic,7831,145  ,44.1,Petrol,2.0
 C Class,2018.0, 25298,Semi-Auto,8702,145  ,47.1,Petrol,2.0
 C Class,2017.0, 25498,Automatic,6067,145  ,67.3,Diesel,2.1
 C Class,2016.0, 21698,Semi-Auto,15804,0,134.5,Hybrid,2.0
 C Class,2015.0, 15790,Semi-Auto,19830,125,50.4,Petrol,2.0
 C Class,2017.0, 33000,Semi-Auto,10439,145,35.3,Petrol,3.0
 C Class,2016.0, 16998,Semi-Auto,13795,30,65.7,Diesel,1.6
 C Class,2017.0, 20612,Semi-Auto,27526,30,64.2,Diesel,2.1
 C Class,2016.0, 18211,Semi-Auto,16206,30,64.2,Diesel,2.1
 C Class,2019.0, 49780,Automatic,5654,145  ,28.5,Petrol,4.0
 C Class,2016.0, 26495,Semi-Auto,22456,260,35.8,Petrol,3.0
 C Class,2017.0, 20680,Semi-Auto,22486,145,58.9,Diesel,2.1
 C Class,2017.0, 16299,Automatic,30612,145,64.2,Diesel,2.1
 C Class,2019.0, 27998,Semi-Auto,10134,145,61.4,Diesel,2.0
 C Class,2017.0, 18240,Semi-Auto,44118,0,134.5,Hybrid,2.0
 C Class,2017.0, 22792,Semi-Auto,11163,145,48.7,Petrol,2.0
 C Class,2019.0, 24000,Semi-Auto,7286,145,44.1,Petrol,1.5
 C Class,2019.0, 30980,Semi-Auto,3402,145,46.3,Petrol,1.5
 C Class,2017.0, 18231,Semi-Auto,20185,145,50.4,Petrol,2.0
 C Class,2014.0, 14601,Semi-Auto,60000,125,60.1,Diesel,2.1
 C Class,2019.0, 28887,Automatic,9985,145,57.7,Diesel,2.0
 C Class,2018.0, 23247,Automatic,10137,145,61.4,Diesel,2.1
 C Class,2017.0, 22720,Automatic,14161,145,67.3,Diesel,2.1
 C Class,2017.0, 18115,Semi-Auto,20846,145,50.4,Petrol,2.0
 C Class,2019.0, 28429,Semi-Auto,5866,145,54.3,Diesel,1.6
 C Class,2020.0, 32480,Semi-Auto,16,145,64.2,Diesel,2.0
 C Class,2019.0, 41500,Semi-Auto,3805,145,30.4,Petrol,3.0
 C Class,2016.0, 20480,Semi-Auto,20169,30,64.2,Diesel,2.1
 C Class,2016.0, 21000,Semi-Auto,22156,30,64.2,Diesel,2.1
 C Class,2019.0, 45980,Semi-Auto,3830,145,29.7,Petrol,3.0
 C Class,2019.0, 20980,Semi-Auto,4908,145,44.1,Petrol,1.5
 C Class,2016.0, 19750,Semi-Auto,25000,30,64.2,Diesel,2.1
 C Class,2020.0, 39995,Semi-Auto,5000,145,44.1,Petrol,1.5
 C Class,2020.0, 37995,Semi-Auto,5000,145,46.3,Petrol,1.5
 C Class,2020.0, 69995,Semi-Auto,250,145,28,Petrol,4.0
 C Class,2020.0, 31995,Semi-Auto,5000,145,58.9,Diesel,1.6
 C Class,2019.0, 38995,Semi-Auto,12357,150  ,29.7,Petrol,3.0
 C Class,2019.0, 59995,Semi-Auto,1400,150,28,Petrol,4.0
 C Class,2017.0, 15280,Manual,27832,145  ,72.4,Diesel,1.6
 C Class,2017.0, 35420,Semi-Auto,24057,150  ,34.5,Petrol,4.0
 C Class,2017.0, 17980,Semi-Auto,38609,30,64.2,Diesel,2.1
 C Class,2016.0, 16890,Semi-Auto,60677,30,64.2,Diesel,2.1
 C Class,2020.0, 36990,Semi-Auto,2151,145,42.2,Petrol,2.0
 C Class,2016.0, 14750,Automatic,28612,20,65.7,Diesel,2.1
 C Class,2016.0, 20365,Semi-Auto,21430,145,49.6,Petrol,2.0
 C Class,2016.0, 21505,Automatic,16703,125,61.4,Diesel,2.1
 C Class,2018.0, 24791,Semi-Auto,16052,145,44.1,Petrol,2.0
 C Class,2015.0, 16581,Semi-Auto,23985,20,64.2,Diesel,2.1
 C Class,2019.0, 27810,Automatic,6621,145,61.4,Diesel,2.0
 C Class,2018.0, 28750,Automatic,7140,145,54.3,Diesel,2.0
 C Class,2017.0, 26790,Automatic,4910,145  ,40.9,Petrol,2.0
 C Class,2016.0, 17981,Semi-Auto,10581,30,64.2,Diesel,1.6
 C Class,2019.0, 29890,Automatic,1646,145,44.1,Petrol,2.0
 C Class,2019.0, 24980,Automatic,15000,145,60.1,Diesel,1.6
 C Class,2015.0, 19990,Semi-Auto,12469,30,64.2,Diesel,2.1
 C Class,2019.0, 25980,Semi-Auto,13624,145,45.6,Petrol,1.5
 C Class,2019.0, 24980,Semi-Auto,2072,145,47.9,Petrol,2.0
 C Class,2016.0, 20995,Automatic,19805,20,67.3,Diesel,2.1
 C Class,2017.0, 21630,Automatic,21994,145,67.3,Diesel,2.1
 C Class,2014.0, 12262,Semi-Auto,39547,145,53.3,Diesel,2.1
 C Class,2020.0, 29880,Semi-Auto,3000,145,64.2,Diesel,2.0
 C Class,2016.0, 22790,Semi-Auto,9600,145,49.6,Petrol,2.0
 C Class,2016.0, 16657,Semi-Auto,24247,20,65.7,Diesel,2.1
 C Class,2019.0, 27480,Automatic,10100,145,64.2,Diesel,2.0
 C Class,2019.0, 20980,Semi-Auto,12794,145,61.4,Diesel,2.0
 C Class,2016.0, 18280,Semi-Auto,36946,30,64.2,Diesel,2.1
 C Class,2019.0, 26480,Semi-Auto,11487,145,61.4,Diesel,2.0
 C Class,2018.0, 21000,Semi-Auto,16424,145,64.2,Diesel,2.1
 C Class,2019.0, 27980,Semi-Auto,9731,145,64.2,Diesel,2.0
 C Class,2019.0, 28480,Semi-Auto,13435,145,56.5,Diesel,2.0
 C Class,2018.0, 24480,Semi-Auto,10859,145,58.9,Diesel,2.1
 C Class,2019.0, 24980,Semi-Auto,4444,145,45.6,Petrol,1.5
 C Class,2015.0, 17790,Automatic,8726,20,64.2,Diesel,2.1
 C Class,2015.0, 14690,Semi-Auto,68647,30,64.2,Diesel,2.1
 C Class,2018.0, 22991,Semi-Auto,7615,145,67.3,Diesel,2.1
 C Class,2017.0, 20150,Semi-Auto,40993,125,60.1,Diesel,2.1
 C Class,2019.0, 28290,Automatic,2300,145,64.2,Diesel,2.0
 C Class,2017.0, 20091,Semi-Auto,24991,150  ,61.4,Diesel,2.1
 C Class,2016.0, 17498,Semi-Auto,63507,0,76.4,Hybrid,2.1
 C Class,2015.0, 10998,Manual,92589,20,68.9,Diesel,2.1
 C Class,2016.0, 15798,Semi-Auto,41279,20,64.2,Diesel,2.1
 C Class,2017.0, 16495,Semi-Auto,25656,30,65.7,Diesel,1.6
 C Class,2019.0, 41070,Automatic,7969,145  ,29.4,Petrol,3.0
 C Class,2016.0, 17822,Semi-Auto,19682,20,64.2,Diesel,2.1
 C Class,2019.0, 43990,Automatic,3318,,217.3,Hybrid,2.0
 C Class,2019.0, 38610,Automatic,6249,145  ,29.1,Petrol,3.0
 C Class,2019.0, 34990,Automatic,3196,145,54.3,Diesel,1.6
 C Class,2017.0, 20022,Semi-Auto,35214,30,64.2,Diesel,2.1
 C Class,2017.0, 17313,Automatic,14364,125,53.3,Petrol,2.0
 C Class,2017.0, 24352,Automatic,8884,20,67.3,Diesel,2.1
 C Class,2017.0, 18372,Semi-Auto,26508,145,50.4,Petrol,2.0
 C Class,2015.0, 16592,Semi-Auto,25230,20,64.2,Diesel,2.1
 C Class,2019.0, 22156,Automatic,15179,145,44.1,Petrol,1.5
 C Class,2017.0, 17282,Semi-Auto,27107,145,64.2,Diesel,2.1
 C Class,2019.0, 31716,Semi-Auto,9785,145  ,54.3,Diesel,2.0
 C Class,2017.0, 22852,Semi-Auto,21750,145,67.3,Diesel,2.1
 C Class,2015.0, 15212,Semi-Auto,36120,20,64.2,Diesel,2.1
 C Class,2016.0, 20092,Semi-Auto,25803,30,61.4,Diesel,2.1
 C Class,2017.0, 23572,Automatic,18495,145,58.9,Diesel,2.1
 C Class,2019.0, 28896,Automatic,6765,145,61.4,Diesel,2.0
 C Class,2019.0, 30516,Automatic,5465,145  ,44.1,Petrol,2.0
 C Class,2019.0, 23206,Automatic,9150,145,61.4,Diesel,2.0
 C Class,2019.0, 27826,Automatic,6522,145,44.1,Petrol,2.0
 C Class,2016.0, 25532,Automatic,15129,160,44.1,Petrol,2.0
 C Class,2018.0, 25812,Semi-Auto,11451,145,67.3,Diesel,2.1
 C Class,2018.0, 22480,Semi-Auto,10339,145,58.9,Diesel,2.1
 C Class,2015.0, 10397,Manual,79881,20,65.7,Diesel,2.1
 C Class,2017.0, 33202,Automatic,21524,145  ,34,Petrol,3.0
 C Class,2018.0, 27622,Semi-Auto,8984,145,44.1,Petrol,1.5
 C Class,2015.0, 12672,Manual,44121,20,70.6,Diesel,2.1
 C Class,2015.0, 13898,Manual,17426,125,53.3,Petrol,2.0
 C Class,2017.0, 18498,Semi-Auto,42100,0,134.5,Hybrid,2.0
 C Class,2019.0, 24998,Semi-Auto,12999,145,58.9,Diesel,2.0
 C Class,2016.0, 16009,Automatic,39924,30,64.2,Diesel,1.6
 C Class,2017.0, 13980,Manual,21300,150,53.3,Petrol,2.0
 C Class,2017.0, 14980,Manual,45034,20,68.9,Diesel,2.1
 C Class,2017.0, 18830,Semi-Auto,42437,0,134.5,Hybrid,2.0
 C Class,2017.0, 19250,Semi-Auto,30796,0,134.5,Hybrid,2.0
 C Class,2014.0, 13251,Semi-Auto,56219,20,64.2,Diesel,2.1
 C Class,2015.0, 13390,Automatic,88218,0,76.4,Hybrid,2.1
 C Class,2017.0, 17230,Semi-Auto,33538,145,41.5,Petrol,2.0
 C Class,2019.0, 28480,Semi-Auto,15160,145,44.1,Petrol,1.5
 C Class,2019.0, 29480,Semi-Auto,10844,145,44.1,Petrol,2.0
 C Class,2019.0, 42000,Semi-Auto,3864,145,30.4,Petrol,3.0
 C Class,2019.0, 50981,Automatic,7721,145,29.1,Petrol,3.0
 C Class,2015.0, 17712,Semi-Auto,22958,30,64.2,Diesel,1.6
 C Class,2019.0, 39290,Semi-Auto,4651,145,30.4,Petrol,3.0
 C Class,2017.0, 27462,Automatic,13258,145  ,44.1,Petrol,2.0
 C Class,2020.0, 39981,Semi-Auto,4065,145,57.7,Diesel,2.0
 C Class,2017.0, 34981,Semi-Auto,28174,300,33.6,Petrol,4.0
 C Class,2018.0, 19902,Semi-Auto,45734,145,62.8,Diesel,2.1
 C Class,2019.0, 31040,Semi-Auto,4511,145,64.2,Diesel,2.0
 C Class,2019.0, 20482,Semi-Auto,14061,145,46.3,Petrol,1.5
 C Class,2019.0, 26056,Semi-Auto,10096,145,46.3,Petrol,1.5
 C Class,2015.0, 10610,Manual,83047,20,70.6,Diesel,1.6
 C Class,2017.0, 14965,Semi-Auto,40623,30,64.2,Diesel,1.6
 C Class,2016.0, 19490,Semi-Auto,26900,30,64.2,Diesel,2.1
 C Class,2016.0, 14700,Automatic,59023,30,64.2,Diesel,1.6
 C Class,2016.0, 13200,Manual,52684,30,65.7,Diesel,1.6
 C Class,2014.0, 13100,Semi-Auto,78845,30,64.2,Diesel,2.1
 C Class,2013.0, 10404,Semi-Auto,42477,160,46.3,Petrol,1.6
 C Class,2017.0, 24998,Semi-Auto,15754,145,67.3,Diesel,2.1
 C Class,2019.0, 23991,Semi-Auto,9179,145,64.2,Diesel,2.0
 C Class,2017.0, 23981,Semi-Auto,55381,150,61.4,Diesel,2.1
 C Class,2016.0, 14981,Semi-Auto,35000,30,65.7,Diesel,1.6
 C Class,2014.0, 15981,Semi-Auto,49552,30,64.2,Diesel,2.1
 C Class,2018.0, 25302,Semi-Auto,17933,150,61.4,Diesel,2.1
 C Class,2017.0, 34981,Semi-Auto,22056,150  ,35.3,Petrol,3.0
 C Class,2017.0, 16481,Semi-Auto,43678,20,65.7,Diesel,2.1
 C Class,2019.0, 59830,Automatic,6234,145  ,28.5,Petrol,4.0
 C Class,2016.0, 17902,Semi-Auto,29607,30,64.2,Diesel,1.6
 C Class,2019.0, 29592,Automatic,7325,145,43.5,Petrol,2.0
 C Class,2017.0, 18970,Automatic,19858,145,64.2,Diesel,1.6
 C Class,2016.0, 21870,Semi-Auto,7576,20,67.3,Diesel,2.1
 C Class,2015.0, 16260,Semi-Auto,18025,20,64.2,Diesel,2.1
 C Class,2015.0, 15480,Manual,35223,20,68.9,Diesel,2.1
 C Class,2019.0, 24980,Semi-Auto,11589,145,45.6,Petrol,1.5
 C Class,2019.0, 29000,Semi-Auto,6349,145,44.1,Petrol,1.5
 C Class,2019.0, 23980,Semi-Auto,5164,145,45.6,Petrol,1.5
 C Class,2019.0, 25980,Semi-Auto,14284,145,61.4,Diesel,2.0
 C Class,2019.0, 25980,Semi-Auto,15070,145,61.4,Diesel,2.0
 C Class,2019.0, 29500,Semi-Auto,6936,145,44.1,Petrol,2.0
 C Class,2017.0, 18480,Semi-Auto,33105,145,64.2,Diesel,2.1
 C Class,2018.0, 27980,Semi-Auto,12173,145,57.7,Diesel,2.0
 C Class,2019.0, 24980,Semi-Auto,4238,145,45.6,Petrol,1.5
 C Class,2019.0, 29980,Semi-Auto,8709,145,57.7,Diesel,2.0
 C Class,2016.0, 19000,Semi-Auto,28632,30,64.2,Diesel,2.1
 C Class,2020.0, 28490,Semi-Auto,16388,145,64.2,Diesel,2.0
 C Class,2017.0, 16791,Semi-Auto,45624,145  ,61.4,Diesel,2.1
 C Class,2016.0, 17148,Automatic,34794,30,64.2,Diesel,2.1
 C Class,2016.0, 17491,Semi-Auto,33532,30,64.2,Diesel,2.1
 C Class,2019.0, 28480,Automatic,8900,145,57.7,Diesel,2.0
 C Class,2019.0, 28990,Automatic,5904,145,55.4,Diesel,2.0
 C Class,2019.0, 35740,Semi-Auto,20016,145,29.7,Petrol,3.0
 C Class,2019.0, 28351,Automatic,555,145,55.4,Diesel,2.0
 C Class,2018.0, 28652,Automatic,8928,145,44.1,Petrol,1.5
 C Class,2017.0, 21991,Semi-Auto,20249,30,64.2,Diesel,2.1
 C Class,2017.0, 49991,Automatic,26000,150,31.7,Petrol,4.0
 C Class,2020.0, 33111,Semi-Auto,4000,150,64.2,Diesel,2.0
 C Class,2019.0, 34070,Automatic,14413,145  ,53.3,Diesel,2.0
 C Class,2018.0, 23022,Automatic,8890,145,61.4,Diesel,2.0
 C Class,2019.0, 53991,Automatic,8011,145,29.7,Petrol,3.0
 C Class,2017.0, 20836,Automatic,20742,,74.3,Hybrid,2.1
 C Class,2019.0, 26530,Automatic,3995,145,60.1,Diesel,1.6
 C Class,2019.0, 25830,Automatic,6516,145,60.1,Diesel,1.6
 C Class,2016.0, 18340,Manual,43650,30,65.7,Diesel,2.1
